0,1233805141872123905,Psychology Of #Fear Surrounding Coronavirus Outbreak - Feb 29 @ 12:21 PM ET https://t.co/KhjPQuS6zb,psychology surrounding coronavirus outbreak feb 29 1221 pm et,Sat Feb 29 17:24:03 +0000 2020
,id,Original text,Clean text,create_at
0,1233803256213708804,"@Realpatriot_911 @scott_longo #fear is the greatest weapon of evil (satan) against mankind. Oddly, #democrats wield… https://t.co/n6X3dPiLsu",greatest weapon evil satan mankind oddly wield ,Sat Feb 29 17:16:33 +0000 2020
,id,Original text,Clean text,create_at
0,1233801355694731265,"RT @tyrion1: #TrumpRallyCharleston

Hitler held big rallies into the war, and Goebbels held the infamous ""Sportpalast"" speech (""total war"")…",hitler held big rally war goebbels held infamous `` sportpalast '' speech `` total war ''  ,Sat Feb 29 17:09:00 +0000 2020
,id,Original text,Clean text,create_at
0,1233799282282713095,#afraid Funny how all the people against #sexrobots are...you guessed it! women!! https://t.co/AfdKgeMmIb,funny people are.you guessed woman,Sat Feb 29 17:00:46 +0000 2020
,id,Original text,Clean text,create_at
0,1233796599257673728,Are You Dreading Something? https://t.co/ixFB6GIgVE #worry #fear #spiritualgrowth #Choose2Grow,dreading something,Sat Feb 29 16:50:06 +0000 2020
,id,Original text,Clean text,create_at
0,1233796587392053248,"God, do not let him kill Bougé!  FOREWARNED https://t.co/7YQSzo21ot #fear #Kindle #weekendread #suspense #99c #IAN1", god let kill boug    forewarned,Sat Feb 29 16:50:03 +0000 2020
,id,Original text,Clean text,create_at
0,1233795992094302208,@MarketScientist The culptit is not so impacted as compared to others... #fear governs the mind more,culptit impacted compared others governs mind,Sat Feb 29 16:47:41 +0000 2020
,id,Original text,Clean text,create_at
0,1233795480343187456,"RT @MichaelLevy: When #fear and panic take hold, be the one who shows the way out of the #illusions. https://t.co/hYWaxBbbSF",panic take hold one show way,Sat Feb 29 16:45:39 +0000 2020
,id,Original text,Clean text,create_at
0,1233794860450222080,RT @Charlemagne_wav: AAAAAA!!! Im stuck in 2019 and this day doesn’t exist!!!!! AAAAAAA!!!! #scared,im stuck 2019 day   exist,Sat Feb 29 16:43:12 +0000 2020
,id,Original text,Clean text,create_at
0,1233794757014540288,AAAAAA!!! Im stuck in 2019 and this day doesn’t exist!!!!! AAAAAAA!!!! #scared,im stuck 2019 day   exist,Sat Feb 29 16:42:47 +0000 2020
,id,Original text,Clean text,create_at
0,1233792309189398529,RT @Christo35810606: #FEAR GOD ONLY #LOVE💙🛐LOVE 🛐LOVE #💙💝💘💖💗💓💞💕❣💟🖤💜💚💛🧡❤💙 #GODISLOVE❤🧡💛💚💙💜🖤💔💝💘💖💗💓💞💕❣💟☮✝🔯🕎☦🛐🛐🛐🛐🛐 SHA #🐊🦈🦈🐊🦐🦀🦀🦐🐙🦑🐍🐢🐋🐳🐬🐡🐟🐠🐎🕊🐾🦔🐿…,god love     sha  ,Sat Feb 29 16:33:03 +0000 2020
,id,Original text,Clean text,create_at
0,1233791776546181120,RT @MichaelOngRisk: Economists cite the U.S.’s superior health system and months of warning about the coronavirus for their expectation of…,economist cite u.s.   superior health system month warning coronavirus expectation of ,Sat Feb 29 16:30:56 +0000 2020
,id,Original text,Clean text,create_at
0,1233791773660647426,RT @Unity_Coach: #Fear is the greatest #threat to the US and to humanity as a whole.  It is the only thing that will destroy us.,greatest u humanity whole thing destroy u,Sat Feb 29 16:30:56 +0000 2020
,id,Original text,Clean text,create_at
0,1233791428972728322,"RT @RyshouJ_Gaming: GoodMorning!! Start off the morning with some #horror 😂 because getting scared will wake you up!

😱https://t.co/XsyFi8b…",goodmorning start morning getting scared wake,Sat Feb 29 16:29:34 +0000 2020
,id,Original text,Clean text,create_at
0,1233789201277165568,Come hear what UNSC is now blocked from hearing about Israel’s violation of children’s rights in occupied West Bank… https://t.co/0T8iBtKn6V,come hear unsc blocked hearing israel   violation child   right occupied west bank ,Sat Feb 29 16:20:42 +0000 2020
,id,Original text,Clean text,create_at
0,1233788170023718913,I'm voting for #Nightmare for #BESTLYRICS at the #iHeartAwards. RT to vote too! https://t.co/3bR9DN0Kh9,'m voting rt vote,Sat Feb 29 16:16:37 +0000 2020
,id,Original text,Clean text,create_at
0,1233786976815345669,Cause boo boo #scared https://t.co/pEo0J68kSF,cause boo boo,Sat Feb 29 16:11:52 +0000 2020
,id,Original text,Clean text,create_at
0,1233782755206598656,Change is a process &amp; fear can prevent us from engaging in the process! Keep running into walls? Learn how to face… https://t.co/juM5bpKKnS,change process amp fear prevent u engaging process keep running wall learn face ,Sat Feb 29 15:55:06 +0000 2020
,id,Original text,Clean text,create_at
0,1233781531879133184,What's it like to fly a United Airlines flight simulator? https://t.co/2W9uVvGxKh #fear #flying #airline travel… https://t.co/qMbQDBX5ST,'s like fly united airline flight simulator travel ,Sat Feb 29 15:50:14 +0000 2020
,id,Original text,Clean text,create_at
0,1233779884020756483,"@BillCassidy @realDonaldTrump #Fear and #Division are .@TheDemocrats Politicians only playbook

#AmericanCitizens s… https://t.co/sFzWRscInQ",politician playbook s ,Sat Feb 29 15:43:41 +0000 2020
,id,Original text,Clean text,create_at
0,1233777437332426752,#FEAR GOD ONLY #LOVE💙🛐LOVE 🛐LOVE #💙💝💘💖💗💓💞💕❣💟🖤💜💚💛🧡❤💙 #GODISLOVE❤🧡💛💚💙💜🖤💔💝💘💖💗💓💞💕❣💟☮✝🔯🕎☦🛐🛐🛐🛐🛐 SHA #🐊🦈🦈🐊🦐🦀🦀🦐🐙🦑🐍🐢🐋🐳🐬🐡🐟🐠🐎🕊… https://t.co/EbqQifKS7O,god love     sha  ,Sat Feb 29 15:33:58 +0000 2020
,id,Original text,Clean text,create_at
0,1233776736720039936,"RT @SuShreedeep: It is not about what happens to you, it is about: what you are going to do about it? 

#Fear
#Rejection",happens going,Sat Feb 29 15:31:11 +0000 2020
,id,Original text,Clean text,create_at
0,1233775646654058500,Now I must venture out of this bed for my eye appointment then to Cumming to do my taxes. Oof #scared,must venture bed eye appointment cumming tax oof,Sat Feb 29 15:26:51 +0000 2020
,id,Original text,Clean text,create_at
0,1233772999498702851,"RT @MikeOfGaia: This is what irrational #fear looks like. Went to pick up some paper masks for mixing concrete...NONE, this is Long island,…",irrational look like went pick paper mask mixing concrete.none long island  ,Sat Feb 29 15:16:20 +0000 2020
,id,Original text,Clean text,create_at
0,1233772752592609281,WOW.. @cnnbrk @CNN @CNNInternatDesk more #fear #propaganda you're such drivel.  #BernieSanders2020 #BernieSanders https://t.co/FyrXNTEnhI,wow.. 're drivel,Sat Feb 29 15:15:21 +0000 2020
,id,Original text,Clean text,create_at
0,1233772594907828224,"#FBI #FBINews: 
M.N.: I would not read much in it - simple politeness. Gina protects and self-preserves the #CIA, a… https://t.co/iMVm3F2IuJ",m.n would read much simple politeness gina protects self-preserves a ,Sat Feb 29 15:14:43 +0000 2020
,id,Original text,Clean text,create_at
0,1233768940721115137,#Fear of every old #Californian / #American? @SpeakerPelosi n others like her allowing thousands of little #virus s… https://t.co/hLBDLBxCll,every old n others like allowing thousand little s ,Sat Feb 29 15:00:12 +0000 2020
,id,Original text,Clean text,create_at
0,1233766744659021824,"@Folukemi20 @AbiAmek #Bola marking boundary 
#Fear of Bola
# We die there
#We Move",marking boundary bola die move,Sat Feb 29 14:51:28 +0000 2020
,id,Original text,Clean text,create_at
0,1233766546029281287,"RT @AsNightmares: Curci vs Middlesbrough
Coppa Uefa 05-06, Middlesbrough-Roma 1-0
Livello di #nightmare: nonsense https://t.co/klbyih3Se2",curci v middlesbrough coppa uefa 05-06 middlesbrough-roma 1-0 livello di nonsense,Sat Feb 29 14:50:41 +0000 2020
,id,Original text,Clean text,create_at
0,1233766144412090371,RT @ilariacapua: It is #Fear.,nan,Sat Feb 29 14:49:05 +0000 2020
,id,Original text,Clean text,create_at
0,1233764908979888128,RT @NancyKislin: The Company Behind America’s Scariest School Shooter Drills.  NO RESEARCH behind the ALICE drills!   I say this in my book…,company behind america   scariest school shooter drill research behind alice drill say book ,Sat Feb 29 14:44:11 +0000 2020
,id,Original text,Clean text,create_at
0,1233762672887443456,#Fear is part of life for every #individual. The only difference is that high achiever seeks out “scary” situations… https://t.co/gCdELFgZug,part life every difference high achiever seek   scary   situations ,Sat Feb 29 14:35:18 +0000 2020
,id,Original text,Clean text,create_at
0,1233761514986844166,Delivery guy asked for my number #scared,delivery guy asked number,Sat Feb 29 14:30:42 +0000 2020
,id,Original text,Clean text,create_at
0,1233761510490624000,@SaltyBeach Or they would have turned the USA into Venezuela when we had @BarackObama for 8 years. @GOP rules on… https://t.co/l0L2XAjmoV,would turned usa venezuela 8 year rule on ,Sat Feb 29 14:30:40 +0000 2020
,id,Original text,Clean text,create_at
0,1233761370350465024,How do I get rid of anticipatory anxiety? https://t.co/EyKWeYFmX7  travel airlines #fear #flying https://t.co/Twb7qNyPjI,get rid anticipatory anxiety travel airline,Sat Feb 29 14:30:07 +0000 2020
,id,Original text,Clean text,create_at
0,1233760638226354177,RT @TimBurt: Sometimes thing that happen that make our heart drop into our stomach and feel overcome by fear. But then we remember God's wo…,sometimes thing happen make heart drop stomach feel overcome fear remember god 's wo ,Sat Feb 29 14:27:12 +0000 2020
,id,Original text,Clean text,create_at
0,1233760132489715714,"If we wait until we're ready, we'll be waiting for the rest of our lives. Kill fear with action. #dowhatyoulove
-
-… https://t.co/qJceFMOYQa",wait 're ready 'll waiting rest life kill fear action - ,Sat Feb 29 14:25:12 +0000 2020
,id,Original text,Clean text,create_at
0,1233756340474011649,"You feel the #Fear of #CoronaVirus, but do you sense its #Velocity? On #Feb24 #VIX was 25.03, with a daily #ΔRate o… https://t.co/I8dmsBefiL",feel sense 25.03 daily o ,Sat Feb 29 14:10:08 +0000 2020
,id,Original text,Clean text,create_at
0,1233756161041715204,"Doubt destroys. Dare to reject your fears and act in faith, and see what great things God will begin to do in your… https://t.co/k2P7rKOsCH",doubt destroys dare reject fear act faith see great thing god begin your ,Sat Feb 29 14:09:25 +0000 2020
,id,Original text,Clean text,create_at
0,1233755555442892803,"#Fear of failure! Who are you competing against? 

What are your #regrets?

https://t.co/4GsDDxqepn #success",failure competing,Sat Feb 29 14:07:01 +0000 2020
,id,Original text,Clean text,create_at
0,1233752408506978304,RT @Drelkak: Agree it means locking up a whole country n isolation not a smart strategy at all #fear #coronapanic,agree mean locking whole country n isolation smart strategy,Sat Feb 29 13:54:30 +0000 2020
,id,Original text,Clean text,create_at
0,1233751805307154432,"Some people build their own walls to protect themselves from pain. They wear masks to guard their hearts. And so I..

#fear",people build wall protect pain wear mask guard heart i..,Sat Feb 29 13:52:07 +0000 2020
,id,Original text,Clean text,create_at
0,1233751175553519616,Agree it means locking up a whole country n isolation not a smart strategy at all #fear #coronapanic https://t.co/0C0A5j4YDP,agree mean locking whole country n isolation smart strategy,Sat Feb 29 13:49:36 +0000 2020
,id,Original text,Clean text,create_at
0,1233750224780349441,"RT @DaMillennialC: “Life shrinks or expands in proportion to one’s courage.”
(Anais Nin) #damillennialcoach #millennialmindset #fear #coura…",  life shrink expands proportion one   courage.   anais nin  ,Sat Feb 29 13:45:50 +0000 2020
,id,Original text,Clean text,create_at
0,1233750032706351104,Face your #fear. Don't let it hold you back. https://t.co/TjvGcw3ScI,face let hold back,Sat Feb 29 13:45:04 +0000 2020
,id,Original text,Clean text,create_at
0,1233748864043233281,RT @KazBeatz_: Had a #nightmare last night that  #MarketCrash2020 was trending and stocks market went down 12% this week. Thank god it was…,last night trending stock market went 12 week thank god was ,Sat Feb 29 13:40:25 +0000 2020
,id,Original text,Clean text,create_at
0,1233748636720300032,"When I wake up, I’m afraid somebody else might take my place @thenbhd #Afraid 🖤👿",wake   afraid somebody else might take place,Sat Feb 29 13:39:31 +0000 2020
,id,Original text,Clean text,create_at
0,1233747998586347522,Had a #nightmare last night that  #MarketCrash2020 was trending and stocks market went down 12% this week. Thank go… https://t.co/f1SohVS4v6,last night trending stock market went 12 week thank go ,Sat Feb 29 13:36:59 +0000 2020
,id,Original text,Clean text,create_at
0,1233747317716467714,RT @frugalmaniac: Are you #afraid https://t.co/pp2fZkoBUV  #Jesus #JesusCalling #JesusSaves #Follow https://t.co/i9QRhoNUH6,nan,Sat Feb 29 13:34:17 +0000 2020
,id,Original text,Clean text,create_at
0,1233746815528267781,"RT @honeyakun14: I love you and I always do. And I'm  willing to wait even it takes me forever , just to be with you.
#nightmare",love always 'm willing wait even take forever,Sat Feb 29 13:32:17 +0000 2020
,id,Original text,Clean text,create_at
0,1233743894766084099,"GoodMorning!! Start off the morning with some #horror 😂 because getting scared will wake you up!

😱… https://t.co/VqrgUJeK28",goodmorning start morning getting scared wake  ,Sat Feb 29 13:20:41 +0000 2020
,id,Original text,Clean text,create_at
0,1233742531176779778,"RT @15Jbear: Getting Induced Omg Yo Like He Gone Be Here Sometimes This Coming Week

#Scared/Excited",getting induced omg yo like gone sometimes coming week /excited,Sat Feb 29 13:15:15 +0000 2020
,id,Original text,Clean text,create_at
0,1233742513598599169,RT @sdalfonzo: Did you know #hypnosis can help you overcome your #fear of flying? #goodbyeanxiety https://t.co/g6EZFY43DB,know help overcome flying,Sat Feb 29 13:15:11 +0000 2020
,id,Original text,Clean text,create_at
0,1233740381952540672,RT @AvivaClothing: What scares you? And how do you find courage again? Stan Stewart explores #fear and #courage https://t.co/dLd2lMWMiq RT…,scare find courage stan stewart explores rt ,Sat Feb 29 13:06:43 +0000 2020
,id,Original text,Clean text,create_at
0,1233739787837857794,Can You Restore A Rusted Car? - Part 2 https://t.co/qqHAQkoqhb via @YouTube #Blood #Nightmare,restore rusted car part 2 via,Sat Feb 29 13:04:21 +0000 2020
,id,Original text,Clean text,create_at
0,1233739780007038976,"Courage should be used to overcome our fears , not instill fears in others.

#courage #fear #thoughts… https://t.co/2Dp2JM48vM",courage used overcome fear instill fear others  ,Sat Feb 29 13:04:19 +0000 2020
,id,Original text,Clean text,create_at
0,1233739414561574912,"Did you know that you can't build #Fear &amp; expect the fruits of faith? 
Did you know that you cant build #faith and… https://t.co/0JFV3zjRjD",know ca build amp expect fruit faith know cant build and ,Sat Feb 29 13:02:52 +0000 2020
,id,Original text,Clean text,create_at
0,1233737274061291520,"When I was child...
I was so #scared with #dark, but now darkness gives me comfort.
#goodnight",child darkness give comfort,Sat Feb 29 12:54:22 +0000 2020
,id,Original text,Clean text,create_at
0,1233734675195219970,Fear kills far more people. Covid19 is scary but let's not let our imagination make it worst. #fear #covid19… https://t.co/zSBVCX9bTm,fear kill far people covid19 scary let 's let imagination make worst  ,Sat Feb 29 12:44:02 +0000 2020
,id,Original text,Clean text,create_at
0,1233734612096032768,"Curci vs Middlesbrough
Coppa Uefa 05-06, Middlesbrough-Roma 1-0
Livello di #nightmare: nonsense https://t.co/klbyih3Se2",curci v middlesbrough coppa uefa 05-06 middlesbrough-roma 1-0 livello di nonsense,Sat Feb 29 12:43:47 +0000 2020
,id,Original text,Clean text,create_at
0,1233732639581966336,It is #Fear. https://t.co/GMf831puVA,nan,Sat Feb 29 12:35:57 +0000 2020
,id,Original text,Clean text,create_at
0,1233730809951129600,"@tanzister So so scary. Yes, #Nightmare",scary yes,Sat Feb 29 12:28:41 +0000 2020
,id,Original text,Clean text,create_at
0,1233730592723783680,"RT @efudd1203: Is America great yet? 326 days, or fewer, until this national nightmare is over. 
#NotMyPresident
#UnrivaledIncompetence
#Re…",america great yet 326 day fewer national nightmare  ,Sat Feb 29 12:27:49 +0000 2020
,id,Original text,Clean text,create_at
0,1233729193747324930,"RT @DarkUnknownGame: Thinking about puzzles, there are documents with clues. Do you want a warning symbol on each document with a clue for…",thinking puzzle document clue want warning symbol document clue for ,Sat Feb 29 12:22:16 +0000 2020
,id,Original text,Clean text,create_at
0,1233729015569096704,@PressTV #USA THE ONLY #PATHOGEN THE WORLD SHOULD #FEAR KILLED HUNDREDS OF #MILLIONS OF PPL IN #QUEST OF #CONQUEST.,world killed hundred ppl,Sat Feb 29 12:21:33 +0000 2020
,id,Original text,Clean text,create_at
0,1233728849394880512,RT @JordenJigmie: These @verified handles have to be stoned by common people regardless of religion. It is them who is creating #Fear among…,handle stoned common people regardless religion creating among ,Sat Feb 29 12:20:53 +0000 2020
,id,Original text,Clean text,create_at
0,1233728315711770627,"Thinking about puzzles, there are documents with clues. Do you want a warning symbol on each document with a clue f… https://t.co/9n1dDUKKBw",thinking puzzle document clue want warning symbol document clue f ,Sat Feb 29 12:18:46 +0000 2020
,id,Original text,Clean text,create_at
0,1233728022634803200,"Is America great yet? 326 days, or fewer, until this national nightmare is over. 
#NotMyPresident… https://t.co/QmHfVwb7uI",america great yet 326 day fewer national nightmare  ,Sat Feb 29 12:17:36 +0000 2020
,id,Original text,Clean text,create_at
0,1233727380914606081,God has NOT given us the spirit of fear! #fear #worry #doubt #oppression #depression #love https://t.co/vhNx6EkAJG,god given u spirit fear,Sat Feb 29 12:15:03 +0000 2020
,id,Original text,Clean text,create_at
0,1233723951924334593,"WHAT DO PEOPLE NORMALLY DO WITH #FEAR? 

- i should NOT be afraid
- fear is stupid 
- they deny it
- they deny the… https://t.co/b7xvgy08jd",people normally afraid fear stupid deny deny the ,Sat Feb 29 12:01:26 +0000 2020
,id,Original text,Clean text,create_at
0,1233721697880113152,Dentist time!!!! #fear https://t.co/TlxXmVNDil,dentist time,Sat Feb 29 11:52:28 +0000 2020
,id,Original text,Clean text,create_at
0,1233721124493627393,"The One this worse than a quitter is the person who is afraid to begin... - Jack Canfield 

Action cures FEAR… https://t.co/VOcgrtr3EF",one worse quitter person afraid begin jack canfield action cure fear ,Sat Feb 29 11:50:12 +0000 2020
,id,Original text,Clean text,create_at
0,1233721101974429697,"📣 New Podcast! ""Richard Hardin's GPWF: Bibles? Is Your Bible God's Pure Word?"" on @Spreaker #belief #calvinism… https://t.co/zke4jUm5QS",new podcast `` richard hardin 's gpwf bible bible god 's pure word ''  ,Sat Feb 29 11:50:06 +0000 2020
,id,Original text,Clean text,create_at
0,1233717242115874816,"RT @mark_hachem: I know the corona virus (COVID-19) is scaring people and we need to be vigilant, but FEAR is the worst of all viruses. Fea…",know corona virus covid-19 scaring people need vigilant fear worst virus fea ,Sat Feb 29 11:34:46 +0000 2020
,id,Original text,Clean text,create_at
0,1233715893835902976,Are you #afraid https://t.co/pp2fZkoBUV  #Jesus #JesusCalling #JesusSaves #Follow https://t.co/i9QRhoNUH6,nan,Sat Feb 29 11:29:25 +0000 2020
,id,Original text,Clean text,create_at
0,1233714188796801024,These @verified handles have to be stoned by common people regardless of religion. It is them who is creating #Fear… https://t.co/2TAbwyaXvk,handle stoned common people regardless religion creating  ,Sat Feb 29 11:22:38 +0000 2020
,id,Original text,Clean text,create_at
0,1233712799718748161,"RT @WaqfenauGhana: Hazrat Imam Sa'adi (Ra) said:

""I fear #God and next to God I mostly #fear them that fear him not.""
#righteousgemstones…",hazrat imam sa'adi ra said `` fear next god mostly fear ''  ,Sat Feb 29 11:17:07 +0000 2020
,id,Original text,Clean text,create_at
0,1233711948308631553,Democrat operatives spreading #Coronavirus #fear.  Why would their operatives change this ruling at this point with… https://t.co/RWLySKnY4k,democrat operative spreading would operative change ruling point with ,Sat Feb 29 11:13:44 +0000 2020
,id,Original text,Clean text,create_at
0,1233711683316654080,#Test your #KNOWLEDGE ! #UequalsU #FEAR #fAKE #eVIDENCE #aPPEARING #rEAL #Vih #HIV #AIDS #ELsida https://t.co/PtSQd84V1t,nan,Sat Feb 29 11:12:41 +0000 2020
,id,Original text,Clean text,create_at
0,1233708567993163776,"We live in an hour of great shaking. The economies and governments of this world are being shaken, not just mildly,… https://t.co/FkwmCHa3rq",live hour great shaking economy government world shaken mildly  ,Sat Feb 29 11:00:18 +0000 2020
,id,Original text,Clean text,create_at
0,1233708558103056385,"We live in an hour of great shaking. The economies and governments of this world are being shaken, not just mildly,… https://t.co/4E7JzvBZGy",live hour great shaking economy government world shaken mildly  ,Sat Feb 29 11:00:16 +0000 2020
,id,Original text,Clean text,create_at
0,1233708492495523840,"As Christians, we often make difficult decisions in faith. Satan tries to undermine them with #fear! #FreshManna… https://t.co/hNAnCerU0N",christian often make difficult decision faith satan try undermine  ,Sat Feb 29 11:00:00 +0000 2020
,id,Original text,Clean text,create_at
0,1233707590787325952,@rymlcq wow #scared #afraid #mr.isaac,wow .isaac,Sat Feb 29 10:56:25 +0000 2020
,id,Original text,Clean text,create_at
0,1233705476396920834,"Worried about failing?..........

#fear #failure https://t.co/t1Tcwi1bNx",worried failing,Sat Feb 29 10:48:01 +0000 2020
,id,Original text,Clean text,create_at
0,1233703022984867840,"So many thoughts while waiting at the bus stop--&gt;https://t.co/fuAf2TQGtx
#waiting #fear https://t.co/qWa8OJUmpS",many thought waiting bus stop -- gt,Sat Feb 29 10:38:16 +0000 2020
,id,Original text,Clean text,create_at
0,1233700949291622400,"A panic attack is a truly awful thing to experience and I wouldn’t wish it on anybody, but when they start to becom… https://t.co/1gJMfj9Hn5",panic attack truly awful thing experience   wish anybody start becom ,Sat Feb 29 10:30:02 +0000 2020
,id,Original text,Clean text,create_at
0,1233700776884744192,I wish i could conquer my own fears....I wish i could be without fear. :'( #fear,wish could conquer fears.i wish could without fear,Sat Feb 29 10:29:20 +0000 2020
,id,Original text,Clean text,create_at
0,1233700189841563648,"My house is haunted! Last week I didn't  believe in ghosts now I do! Seeing strange things, doors slamming, Alexa t… https://t.co/Lg4q9NhLX4",house haunted last week believe ghost seeing strange thing door slamming alexa t ,Sat Feb 29 10:27:00 +0000 2020
,id,Original text,Clean text,create_at
0,1233698230464061440,"RT @MeowMoeDotCom: I am #Afraid that it has come to this ... my #Cat #Dresses better than I do.
 
#Cats #Cat #Kittens #Kitten #Kitty #Pets…",come better  ,Sat Feb 29 10:19:13 +0000 2020
,id,Original text,Clean text,create_at
0,1233696437592109062,"RT @ThomasJStewart: Fear robs people of their faith and their freedom.

Do not let fear win.

#fear #faith",fear robs people faith freedom let fear win,Sat Feb 29 10:12:06 +0000 2020
,id,Original text,Clean text,create_at
0,1233696223741255682,"Fear robs people of their faith and their freedom.

Do not let fear win.

#fear #faith",fear robs people faith freedom let fear win,Sat Feb 29 10:11:15 +0000 2020
,id,Original text,Clean text,create_at
