0,1233470165737771009,It should not be that hard to find snow pants in February. #frustrated #winterisnotover,hard find snow pant february,Fri Feb 28 19:12:58 +0000 2020
,id,Original text,Clean text,create_at
0,1233467045175578636,@AppleSupport really disappointed with the customer service i have received since using the express delivery servic… https://t.co/QLjfNXyhxV,really disappointed customer service received since using express delivery servic ,Fri Feb 28 19:00:34 +0000 2020
,id,Original text,Clean text,create_at
0,1233465072636366848,This week my Friday Mood is #annoyed https://t.co/O0YfxT9kxb,week friday mood,Fri Feb 28 18:52:44 +0000 2020
,id,Original text,Clean text,create_at
0,1233462029832331269,"Raging mad about a situation today. With others as well as myself. Struggling to let go of it, but don't want it to… https://t.co/IwmjhlqdCW",raging mad situation today others well struggling let go want to ,Fri Feb 28 18:40:39 +0000 2020
,id,Original text,Clean text,create_at
0,1233461881613897728,"Just like he mentioned, the owners son. I didnt comply. Now im only weekends. That cuts my cheque into ribbons... g… https://t.co/0jGUkxOTA0",like mentioned owner son didnt comply im weekend cut cheque ribbon g ,Fri Feb 28 18:40:03 +0000 2020
,id,Original text,Clean text,create_at
0,1233461588591611908,"RT @kikki39961407: angry birds
#angry birds https://t.co/fk1DnvHvGt",angry bird bird,Fri Feb 28 18:38:53 +0000 2020
,id,Original text,Clean text,create_at
0,1233461454415765506,"angry birds
#angry birds https://t.co/fk1DnvHvGt",angry bird bird,Fri Feb 28 18:38:21 +0000 2020
,id,Original text,Clean text,create_at
0,1233456649060462593,Bad start to the weekend - just heard my 88 year old father in law has come home to find his house has been broken… https://t.co/csxU63KoMp,bad start weekend heard 88 year old father law come home find house broken ,Fri Feb 28 18:19:16 +0000 2020
,id,Original text,Clean text,create_at
0,1233452976850620417,so #angry so berry #angry,berry,Fri Feb 28 18:04:40 +0000 2020
,id,Original text,Clean text,create_at
0,1233450878868213761,@TMFanSupport what’s going on with the TOOL ticket waiting room? Are there still going to be tickets at 10 AM?  #TOOL #Frustrated,  going tool ticket waiting room still going ticket 10,Fri Feb 28 17:56:20 +0000 2020
,id,Original text,Clean text,create_at
0,1233442945753387011,If this dog keeps barking I’m swinging. Testing my gangster 😤 #ANNOYED,dog keep barking   swinging testing gangster,Fri Feb 28 17:24:49 +0000 2020
,id,Original text,Clean text,create_at
0,1233442387315318784,"@sainsburys What a let down your #chopchop service is! Missing items, phones unanswered and 30mins wasted on the ph… https://t.co/V0S4ye3rv8",let service missing item phone unanswered 30mins wasted ph ,Fri Feb 28 17:22:36 +0000 2020
,id,Original text,Clean text,create_at
0,1233428210987274246,"I hate when you are expected to be in time, but if the other person is running late it’s ok. #annoyed",hate expected time person running late   ok,Fri Feb 28 16:26:16 +0000 2020
,id,Original text,Clean text,create_at
0,1233427660187086849,@verizon is literally holding my phones hostage! I traded them in 6 months ago and have received no credit for them… https://t.co/kTWdFHMes9,literally holding phone hostage traded 6 month ago received credit them ,Fri Feb 28 16:24:04 +0000 2020
,id,Original text,Clean text,create_at
0,1233425626389975043,"RT @MeowMoeDotCom: He’s #Angry that there’s a new #Dog in the #House... but he is still #Fancy about it.
 
#Cats #Cat #Kittens #Kitten #Kit…",    new still  ,Fri Feb 28 16:15:59 +0000 2020
,id,Original text,Clean text,create_at
0,1233421901772386304,"@spencerbennett1 This one hits hard because I use to make good money and now I haven’t worked since November, so sh… https://t.co/HviKOIp6ZX",one hit hard use make good money   worked since november sh ,Fri Feb 28 16:01:11 +0000 2020
,id,Original text,Clean text,create_at
0,1233419176561139712,"RT @arksam_official: Angry Broly, hope you like it 🙆‍♂️ 
.
#broly #dragonball😎 #dragonballz #DragonBallSuper #dragonballsuperbroly #anime #…",angry broly hope like    ,Fri Feb 28 15:50:22 +0000 2020
,id,Original text,Clean text,create_at
0,1233415926881673222,@RoyalMail why did you even bother and delivered me this? 😡 #angry is an understatement... where’s the rest? How ca… https://t.co/o5q2gu9412,even bother delivered understatement   rest ca ,Fri Feb 28 15:37:27 +0000 2020
,id,Original text,Clean text,create_at
0,1233411805592117252,Almost done! #angry #general #commander #animation #wip #comingsoon #childrensbooks https://t.co/jzR93xcnqt,almost done,Fri Feb 28 15:21:04 +0000 2020
,id,Original text,Clean text,create_at
0,1233408216580739073,"Why do people not bother to show up to interviews, when THEY have arranged the time??? #frustrated",people bother show interview arranged time,Fri Feb 28 15:06:49 +0000 2020
,id,Original text,Clean text,create_at
0,1233407936074002432,Really dissapointed in YouTube!! 🤯 #angry #sad #omg,really dissapointed youtube  ,Fri Feb 28 15:05:42 +0000 2020
,id,Original text,Clean text,create_at
0,1233404933837332482,@The_Y05H1 #angry #spaceexplorersbuild #roblox #read if you're going to patch the VIP exploit at least add a new feature that isnt building!,'re going patch vip exploit least add new feature isnt building,Fri Feb 28 14:53:46 +0000 2020
,id,Original text,Clean text,create_at
0,1233396176147251200,#Angry #Active surrounded by allies! ⁦@albertateachers⁩ https://t.co/tE5UerTNNJ,surrounded ally  ,Fri Feb 28 14:18:58 +0000 2020
,id,Original text,Clean text,create_at
0,1233394615832760321,@Hermesparcels Is it just me or does EVERYONE lose their parcels with Hermes and get left without compensation?… https://t.co/K2bDOtVTqk,everyone lose parcel hermes get left without compensation  ,Fri Feb 28 14:12:46 +0000 2020
,id,Original text,Clean text,create_at
0,1233389432264245249,@syahredzan @fahmi_fadzil What’s the point of our last elections if they’re at the end “bebas”?#frustrated they gai… https://t.co/tdvKVLhpAC,  point last election   end   bebas   gai ,Fri Feb 28 13:52:10 +0000 2020
,id,Original text,Clean text,create_at
0,1233383530253750274,I hate it when I’m sitting between someone and they speak across me!!🙄 #Annoyed,hate   sitting someone speak across,Fri Feb 28 13:28:43 +0000 2020
,id,Original text,Clean text,create_at
0,1233380899624038400,"@Facebook tried everything, not getting any answers. I have a business page I need to acces #frustrated #pleasehelp #facebookfail",tried everything getting answer business page need acces,Fri Feb 28 13:18:16 +0000 2020
,id,Original text,Clean text,create_at
0,1233373928111738881,@ICICIBank_Care He didn’t provide me with a resolution Instead put the blame on me.... u really want the blame game… https://t.co/XvxggCqww1,  provide resolution instead put blame u really want blame game ,Fri Feb 28 12:50:34 +0000 2020
,id,Original text,Clean text,create_at
0,1233373853235105793,But then again you can't always choose the people you work with. #frustrated,ca always choose people work,Fri Feb 28 12:50:16 +0000 2020
,id,Original text,Clean text,create_at
0,1233370728076120066,RT @TylerLolong: Wrath Soap #Sadandgay #angry #bathsoap https://t.co/fi6CZyFaPy,wrath soap,Fri Feb 28 12:37:51 +0000 2020
,id,Original text,Clean text,create_at
0,1233365820358529024,@bstategames Thanks B-State games :'( Good ol' servers strike again #EscapeFromTarkov  #tarkov #eft #sad #angry… https://t.co/xlUd3wFi4M,thanks b-state game good ol server strike  ,Fri Feb 28 12:18:21 +0000 2020
,id,Original text,Clean text,create_at
0,1233356529765699584,Nothing more irritating than having to stop in the middle of what you are doing to answer a voice automated and uns… https://t.co/4JGSSWxIop,nothing irritating stop middle answer voice automated uns ,Fri Feb 28 11:41:26 +0000 2020
,id,Original text,Clean text,create_at
0,1233353203191877632,My life.... #annoyed #getoveryourself #nah,life,Fri Feb 28 11:28:12 +0000 2020
,id,Original text,Clean text,create_at
0,1233344222582968320,Who the heck nicks things out of a charity bag?! #annoyed #whatonearth,heck nick thing charity bag,Fri Feb 28 10:52:31 +0000 2020
,id,Original text,Clean text,create_at
0,1233341409521958913,I'll never be comfortable getting praised for what naturally grows out of my scalp just because of my race. #annoyed,'ll never comfortable getting praised naturally grows scalp race,Fri Feb 28 10:41:21 +0000 2020
,id,Original text,Clean text,create_at
0,1233339999581614080,@greateranglia trying to get info regarding group booking rates. No success getting a response. Is anyone out there? #frustrated.,trying get info regarding group booking rate success getting response anyone,Fri Feb 28 10:35:44 +0000 2020
,id,Original text,Clean text,create_at
0,1233335312962572288,I hope they receive the same abuse in prison. A lifetime of it. I. DO. NOT. GET. PEOPLE. #GabrielHernandez I hope y… https://t.co/Rs0xjgslkc,hope receive abuse prison lifetime i. get people hope y ,Fri Feb 28 10:17:07 +0000 2020
,id,Original text,Clean text,create_at
0,1233326504702070785,What a nice cat! RT @CarolynColson: RT @MeowMoeDotCom: He’s #Angry that there’s a new #Dog in the #House... but he… https://t.co/1URMF2ndF6,nice cat rt rt     new he ,Fri Feb 28 09:42:07 +0000 2020
,id,Original text,Clean text,create_at
0,1233316938341728256,"While #anger is a normal human emotion, it often causes irrevocable problems when we have trouble controlling it .… https://t.co/PVlabunyCn",normal human emotion often cause irrevocable problem trouble controlling . ,Fri Feb 28 09:04:06 +0000 2020
,id,Original text,Clean text,create_at
0,1233315750053466112,#angry #animations are the #best part of the #game,part,Fri Feb 28 08:59:23 +0000 2020
,id,Original text,Clean text,create_at
0,1233304746733326336,@VinceMcMahon did you fall on your head? #angry #WWESuperShowDown #WWESSD #WWESSSD #goldberg #sackvince,fall head,Fri Feb 28 08:15:39 +0000 2020
,id,Original text,Clean text,create_at
0,1233299407757627392,@SkyHelpTeam #frustrated you've change your sky vip app and now I can't find where the details of the items I've wo… https://t.co/OJSEKGC0Cp,'ve change sky vip app ca find detail item 've wo ,Fri Feb 28 07:54:27 +0000 2020
,id,Original text,Clean text,create_at
0,1233293096844222466,@AppleSupport is THE MOST DIFFICULT support team to get in touch with or a response from!!! #Frustrated,difficult support team get touch response,Fri Feb 28 07:29:22 +0000 2020
,id,Original text,Clean text,create_at
0,1233288310338080773,"Activities for #Angry, #Worried Kids https://t.co/ywEeBgMRBn https://t.co/NYfWZ3oSqr",activity kid,Fri Feb 28 07:10:21 +0000 2020
,id,Original text,Clean text,create_at
0,1233285925884637185,Cannot for the life of me figure out why I keep getting air in my system!! Have to bleed daily! #annoyed,life figure keep getting air system bleed daily,Fri Feb 28 07:00:52 +0000 2020
,id,Original text,Clean text,create_at
0,1233276589363912704,#wednesday I was feeling so #low #angry that I took a #hammer to my arm to #release my #feelings within 2hrs I was… https://t.co/i3FY1RhWQz,feeling took arm within 2hrs was ,Fri Feb 28 06:23:46 +0000 2020
,id,Original text,Clean text,create_at
0,1233269614135607297,"He’s #Angry that there’s a new #Dog in the #House... but he is still #Fancy about it.
 
#Cats #Cat #Kittens #Kitten… https://t.co/KfKFo8HOhh",    new still  ,Fri Feb 28 05:56:03 +0000 2020
,id,Original text,Clean text,create_at
0,1233262040044589056,"When you celebrate inclusion and diversity week #prideweek at work and someone says ""Take that shit down it offends me"" #angry",celebrate inclusion diversity week work someone say `` take shit offends '',Fri Feb 28 05:25:57 +0000 2020
,id,Original text,Clean text,create_at
0,1233254613937090560,"Mad Ted!!!!
#avill #simbastudio #character #characterdesign #illustration #upset #runaway #candy #angry… https://t.co/n66kM4XWCK",mad ted  ,Fri Feb 28 04:56:27 +0000 2020
,id,Original text,Clean text,create_at
0,1233250584272232449,"Yes sir @MichaelKugelman we are #angry... Period.
Our #DelhiIsBurning...

Sir you state #truth #facts... Support it… https://t.co/4bxLHMRyFb",yes sir period sir state support it ,Fri Feb 28 04:40:26 +0000 2020
,id,Original text,Clean text,create_at
0,1233250336099487744,"@MichaelKugelman Yes sir @MichaelKugelman we are #angry... Period.
Our #DelhiIsBurning...

Sir you state #truth… https://t.co/ZFYWCsabRr",yes sir period sir state  ,Fri Feb 28 04:39:27 +0000 2020
,id,Original text,Clean text,create_at
0,1233245596565360641,Not Too #Fast and Definitely Never Too #Furious https://t.co/u1Ao36Lwem #Fast #Furious,definitely never,Fri Feb 28 04:20:37 +0000 2020
,id,Original text,Clean text,create_at
0,1233238900136718336,RT @AMR736: I’m so mad that Sergio is in and Marques and Britney are out. #angry #ProjectRunway https://t.co/lnG8cTUDc1,  mad sergio marque britney,Fri Feb 28 03:54:00 +0000 2020
,id,Original text,Clean text,create_at
0,1233238343519002631,"Dammit Gary.  
What are we gonna do with you??  #Frustrated 
#AMillionLittleThings",dammit gary gon na,Fri Feb 28 03:51:48 +0000 2020
,id,Original text,Clean text,create_at
0,1233235632207601664,I’m so mad that Sergio is in and Marques and Britney are out. #angry #ProjectRunway https://t.co/lnG8cTUDc1,  mad sergio marque britney,Fri Feb 28 03:41:01 +0000 2020
,id,Original text,Clean text,create_at
0,1233235399046320129,That’s more money that I won’t be getting... #Frustrated,  money   getting,Fri Feb 28 03:40:06 +0000 2020
,id,Original text,Clean text,create_at
0,1233233896101175296,My cousin hasn’t seen the picture I posted for Birthday #annoyed,cousin   seen picture posted birthday,Fri Feb 28 03:34:07 +0000 2020
,id,Original text,Clean text,create_at
0,1233231671933063168,@MichaelKugelman Somehow in our minds the word #Angry 😠 is synonymous to @ArnabGoswamiRtv @republic,somehow mind word synonymous,Fri Feb 28 03:25:17 +0000 2020
,id,Original text,Clean text,create_at
0,1233226792821051397,@HRBlock using your online filing... added a business asset that depreciated. Now I need to go back and add another… https://t.co/Wlfti8RoHT,using online filing added business asset depreciated need go back add another ,Fri Feb 28 03:05:54 +0000 2020
,id,Original text,Clean text,create_at
0,1233224533533958144,Kelly strung this man along just to pretend like she is unsure and talk with her hands. #Angry #LoveIsBlind,kelly strung man along pretend like unsure talk hand,Fri Feb 28 02:56:55 +0000 2020
,id,Original text,Clean text,create_at
0,1233218500434382848,just looked thru the person I like’s likes #annoyed,looked thru person like   like,Fri Feb 28 02:32:57 +0000 2020
,id,Original text,Clean text,create_at
0,1233218427235569665,Should be climbimg back in the game but cant capitialize og OSU cold streak! #frustrated #gbr #Huskers https://t.co/lo5iAcRhqP,climbimg back game cant capitialize og osu cold streak,Fri Feb 28 02:32:39 +0000 2020
,id,Original text,Clean text,create_at
0,1233215861760102407,"Why is Cannonball Run not available on Prime, Vudu, etc and on a never on movie channel? 🤔 #annoyed https://t.co/39YsNMI47Z",cannonball run available prime vudu etc never movie channel  ,Fri Feb 28 02:22:28 +0000 2020
,id,Original text,Clean text,create_at
